candidate_evaluations,clear,cleared,complete,deferred_targets,error,failed_clear,fallback,forced_targets,laser_s,layout,localization,max_step_time_error_s,mean_time_s,measure,measure_s,move_s,normal_exit,ok,opportunistic_measures,optical_s,paper_measurements_selected,problem,program_time_s,safe_clear_points,scenario,seed,station_count,stations_visited,switch_s,tail_time_s,total,virtual_time_s,wall_s
169,15,15,True,0,,0,0,0,30.0,shifted_origin,paper,2.842170943040401e-14,600.6806733665743,219,1095.0,7664.210100498614,True,True,0,45.0,4,4,0.3561429999972461,15,random,1100034,28,28,176.0,4140.976414798948,15,9010.210100498614,0.35624530000495724
101,15,13,True,0,,2,1,0,26.0,centered,paper,0.0,743.6633732050105,338,1690.0,7607.623851665138,True,True,0,45.0,1,4,0.32531260000541806,12,random,1100035,31,31,299.0,2544.7830189548895,13,9667.623851665137,0.32541910000145435
163,17,13,True,0,,4,1,0,26.0,shifted,paper,0.0,651.472091794109,294,1470.0,6665.137193323415,True,True,0,51.0,0,4,0.44329589999688324,12,random,1100035,27,27,257.0,339.29704298867273,13,8469.137193323417,0.4433797000092454
156,13,13,True,0,,0,0,0,26.0,shifted_origin,paper,0.0,666.047693775587,311,1555.0,6766.620019082629,True,True,0,39.0,1,4,0.2936372999974992,13,random,1100035,28,28,272.0,339.29704298867364,13,8658.620019082631,0.29373170000326354
103,23,12,True,0,,11,1,0,24.0,centered,paper,2.842170943040401e-14,885.8869894193296,312,1560.0,8709.643873031959,True,True,0,69.0,2,4,0.4296452999988105,11,random,1100036,31,31,268.0,4269.473104605216,12,10630.643873031955,0.4297093000059249
137,22,12,True,0,,10,1,0,24.0,shifted,paper,0.0,748.4709717535671,291,1455.0,7181.651661042805,True,True,0,66.0,2,4,0.42529600000125356,11,random,1100036,27,27,255.0,3520.2694471767954,12,8981.651661042806,0.42532950000895653
92,32,12,True,0,,20,2,0,24.0,shifted_origin,paper,1.1368683772161603e-13,754.2941123604058,291,1455.0,7225.529348324867,True,True,0,96.0,2,4,0.5261247999878833,10,random,1100036,28,28,251.0,3520.2694471767954,12,9051.52934832487,0.5262025999982143
136,30,14,True,0,,16,1,0,28.0,centered,paper,4.547473508864641e-13,685.9227339420576,287,1435.0,7808.918275188808,True,True,0,90.0,3,4,0.4583966999925906,13,random,1100037,31,31,241.0,3574.2174633743343,14,9602.918275188806,0.4586035999964224
189,27,14,True,0,,13,1,0,28.0,shifted,paper,0.0,680.6119683169417,322,1610.0,7529.5675564371695,True,True,0,81.0,1,4,0.34511249999923166,13,random,1100037,27,27,280.0,243.5291838657704,14,9528.567556437183,0.3453028999938397
147,27,14,True,0,,13,1,0,28.0,shifted_origin,paper,0.0,665.997199941364,308,1540.0,7409.960799179082,True,True,0,81.0,1,4,0.30436930000723805,13,random,1100037,28,28,265.0,243.5291838657704,14,9323.960799179096,0.30447440000716597
170,16,16,True,0,,0,0,0,32.0,centered,paper,5.684341886080802e-14,623.209501901442,251,1255.0,8438.352030423071,True,True,0,48.0,2,4,0.3323944000003394,16,random,1100038,31,29,198.0,0.0,16,9971.352030423071,0.3324840999994194
187,16,16,True,0,,0,0,0,32.0,shifted,paper,0.0,516.3295104533903,220,1100.0,6904.272167254247,True,True,0,48.0,3,4,0.34183889999985695,16,random,1100038,27,22,177.0,0.0,16,8261.272167254245,0.34206589999666903
200,23,16,True,0,,7,1,0,32.0,shifted_origin,paper,0.0,477.8708557385753,209,1045.0,6332.933691817203,True,True,0,69.0,1,4,0.4940918999927817,15,random,1100038,28,23,167.0,0.0,16,7645.933691817205,0.49432559999695513
193,16,16,True,0,,0,0,0,32.0,centered,paper,1.1368683772161603e-13,379.38445256827174,166,830.0,5021.151241092346,True,True,0,48.0,1,4,0.3125108999956865,16,random,1100039,31,12,139.0,0.0,16,6070.151241092348,0.3125837999978103
232,25,16,True,0,,9,1,0,32.0,shifted,paper,2.2737367544323206e-13,341.65389113424516,158,790.0,4446.462258147922,True,True,0,75.0,4,4,0.5392350000038277,15,random,1100039,27,10,123.0,0.0,16,5466.4622581479225,0.5393056999891996
180,16,16,True,0,,0,0,0,32.0,shifted_origin,paper,0.0,349.526710798723,151,755.0,4632.427372779566,True,True,0,48.0,1,4,0.29639050000696443,16,random,1100039,28,12,125.0,0.0,16,5592.427372779568,0.29650820000097156
